"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
596723,"Herzi Pinki",67122138,67122319,"http://de.wikipedia.org/w/index.php?diff=67122319&oldid=67122138","regular",4,4,"2009-11-22T14:14:03Z","+link; commonscat einfacher",179370,"Lake Tahoe"
596725,"91.36.242.130",67151205,67407848,"http://de.wikipedia.org/w/index.php?diff=67407848&oldid=67151205","regular",3,4,"2009-11-29T14:25:04Z","/* Beförderungszeiten bei Wehrpflichtigen */",75612,"Dienstgrade der Bundeswehr"
596726,"87.178.63.253",67582034,67609418,"http://de.wikipedia.org/w/index.php?diff=67609418&oldid=67582034","regular",3,4,"2009-12-04T17:16:29Z","/* Verhalten */",2750694,"Loxosceles reclusa"
596727,"Korinth",66698060,67327731,"http://de.wikipedia.org/w/index.php?diff=67327731&oldid=66698060","regular",4,4,"2009-11-27T12:29:37Z",,1963864,"João Bethencourt"
596729,"Runmatze",67641578,67647548,"http://de.wikipedia.org/w/index.php?diff=67647548&oldid=67641578","regular",4,4,"2009-12-05T18:40:15Z",,1277445,"Cathrine Lindahl"
596780,"072bw078",67451943,67452851,"http://de.wikipedia.org/w/index.php?diff=67452851&oldid=67451943","regular",4,4,"2009-11-30T16:31:32Z","Abschnitt: Totalanalyse",3404,"Makroökonomie"
596781,"Philipp.b",67124817,67124990,"http://de.wikipedia.org/w/index.php?diff=67124990&oldid=67124817","regular",4,4,"2009-11-22T15:05:48Z","Kleinigkeiten",4899885,"Veia Traversina"
596782,"Johann Sebastian Bach Saxonia",67254933,67254995,"http://de.wikipedia.org/w/index.php?diff=67254995&oldid=67254933","regular",4,4,"2009-11-25T15:25:01Z",,4838729,"Lüneburger Industrie- und Hafenbahn"
596783,"CatMan61",67566279,67567884,"http://de.wikipedia.org/w/index.php?diff=67567884&oldid=67566279","regular",4,4,"2009-12-03T15:46:58Z","linkfix",4927094,"Aldhun von Durham"
596785,"Wildtierreservat",66734672,67033189,"http://de.wikipedia.org/w/index.php?diff=67033189&oldid=66734672","regular",4,4,"2009-11-20T03:20:45Z","/* Leben */ Namen d. Kinder raus",2761153,"Folke Tegetthoff"
596786,"Aka",66972936,67059423,"http://de.wikipedia.org/w/index.php?diff=67059423&oldid=66972936","regular",4,4,"2009-11-20T20:02:32Z","Tippfehler entfernt",4436090,"Kastell Jagsthausen"
596787,"79.226.178.106",67143280,67437177,"http://de.wikipedia.org/w/index.php?diff=67437177&oldid=67143280","vandalism",3,4,"2009-11-30T09:34:57Z","/* Renaissance */",1340944,"Geschichte der Luftfahrt"
596788,"188.104.224.68",60771016,67413623,"http://de.wikipedia.org/w/index.php?diff=67413623&oldid=60771016","regular",4,4,"2009-11-29T16:49:17Z","film verlinkt",4426924,"David Forrest"
596810,"Lutheraner",67645252,67651017,"http://de.wikipedia.org/w/index.php?diff=67651017&oldid=67645252","regular",4,4,"2009-12-05T20:33:35Z",,4932987,"Zentralstelle für Recht und Schutz der Kriegsdienstverweigerer aus Gewissensgründen"
596811,"Centipede",67679932,67691960,"http://de.wikipedia.org/w/index.php?diff=67691960&oldid=67679932","regular",4,4,"2009-12-06T21:20:52Z","/* Nationale Naturreservate */ link",4908572,"Liste der Naturschutzgebiete im Jihočeský kraj"
596812,"Jörg der Wikinger",67058843,67058856,"http://de.wikipedia.org/w/index.php?diff=67058856&oldid=67058843","regular",4,4,"2009-11-20T19:45:22Z",,4895912,"Čihadlo (Erzgebirge)"
596813,"WAH",67323524,67323533,"http://de.wikipedia.org/w/index.php?diff=67323533&oldid=67323524","regular",4,4,"2009-11-27T10:45:47Z","Änderungen von [[Special:Contributions/217.232.98.22|217.232.98.22]] ([[User talk:217.232.98.22|Diskussion]]) rückgängig gemacht und letzte Version von [[User:A1bi|A1bi]] wiederhergestellt",105301,"Ho Chi Minh"
596814,"Hans-Jürgen Hübner",58151583,67326169,"http://de.wikipedia.org/w/index.php?diff=67326169&oldid=58151583","regular",4,4,"2009-11-27T11:53:13Z","/* Siehe auch */",3241280,"Eyak (Volk)"
596815,"188.96.90.87",67500149,67525939,"http://de.wikipedia.org/w/index.php?diff=67525939&oldid=67500149","vandalism",4,4,"2009-12-02T14:08:58Z","/* Geschichte */",43100,"Arizona"
596816,"Artmax",66283577,67673216,"http://de.wikipedia.org/w/index.php?diff=67673216&oldid=66283577","regular",4,4,"2009-12-06T14:00:25Z","ergänz",4701098,"Gerhard Mevissen"
596817,"80.153.85.1",62199787,67203257,"http://de.wikipedia.org/w/index.php?diff=67203257&oldid=62199787","regular",4,4,"2009-11-24T10:53:42Z","korrigiert: Music-Pack von Mighty Pete, nicht Crange",2971477,"World of Padman"
596840,"Felix König",63630884,67087333,"http://de.wikipedia.org/w/index.php?diff=67087333&oldid=63630884","regular",4,4,"2009-11-21T16:07:24Z","korr, tippo Autokorrektur",337930,"Dingli"
596841,"Gotcha",67258672,67258869,"http://de.wikipedia.org/w/index.php?diff=67258869&oldid=67258672","regular",4,4,"2009-11-25T16:53:53Z","lf",4908196,"Liste der Mitglieder der Hamburgischen Bürgerschaft (11. Wahlperiode)"
596843,"GT1976",66883052,67107414,"http://de.wikipedia.org/w/index.php?diff=67107414&oldid=66883052","regular",4,4,"2009-11-22T05:52:37Z","/* Filmografie */ [[Wien, du Stadt meiner Träume]]",1288484,"Richard Romanowsky"
596845,"84.171.242.115",67340751,67419284,"http://de.wikipedia.org/w/index.php?diff=67419284&oldid=67340751","regular",3,4,"2009-11-29T19:00:00Z","Quelle: http://de.wikipedia.org/wiki/Patrick-Henry-Village -- Anteil der US-Amerikaner hinzugefügt, damit klar wird, dass ein beachtlicher Teil der Einwohner nicht Deutsche sind.",8272,"Heidelberg"
596846,"Garmisch-Partenkirchen",67153031,67153275,"http://de.wikipedia.org/w/index.php?diff=67153275&oldid=67153031","regular",4,4,"2009-11-23T08:24:22Z","/* Söhne und Töchter der Gemeinde */",33169,"Garmisch-Partenkirchen"
596847,"Dobby1397",62648587,67267650,"http://de.wikipedia.org/w/index.php?diff=67267650&oldid=62648587","regular",4,4,"2009-11-25T20:40:49Z","/* Lage */",492740,"Eriswil"
596848,"84.132.200.97",67247676,67646527,"http://de.wikipedia.org/w/index.php?diff=67646527&oldid=67247676","regular",4,4,"2009-12-05T18:05:19Z","k: Klammern & Zeichensetzung",1562093,"Wassili Semjonowitsch Grossman"
596849,"88.76.95.239",65129013,67187759,"http://de.wikipedia.org/w/index.php?diff=67187759&oldid=65129013","regular",4,4,"2009-11-23T21:58:49Z","http://www.kfc-uerdingen.de/2009/aktuell/news/1332_5781_89.php",2574945,"Bastian Pinske"
596871,"Sprachpfleger",66287695,67122638,"http://de.wikipedia.org/w/index.php?diff=67122638&oldid=66287695","regular",3,4,"2009-11-22T14:19:28Z","/* Rezeption */ <http://canoo.net/services/Controller?dispatch=spelling&input=davonkommen>",136271,"Der Verschollene"
596873,"Hans J. Castorp",67451968,67451983,"http://de.wikipedia.org/w/index.php?diff=67451983&oldid=67451968","regular",4,4,"2009-11-30T16:13:17Z","Änderungen von [[Special:Contributions/85.182.53.20|85.182.53.20]] ([[User talk:85.182.53.20|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Saure|Saure]] wiederhergestellt",1452,"Elektrischer Strom"
596874,"85.179.22.33",63922016,67498692,"http://de.wikipedia.org/w/index.php?diff=67498692&oldid=63922016","regular",3,4,"2009-12-01T19:30:04Z",,1832710,"DB Dialog"
596875,"Hardenacke",67203082,67203090,"http://de.wikipedia.org/w/index.php?diff=67203090&oldid=67203082","regular",4,4,"2009-11-24T10:48:07Z","Änderungen von [[Special:Contributions/93.209.242.176|93.209.242.176]] ([[User talk:93.209.242.176|Diskussion]]) rückgängig gemacht und letzte Version von [[User:GMH|GMH]] wiederhergestellt",2243023,"Die schlimmen Buben in der Schule"
596876,"193.171.252.134",65635613,67159039,"http://de.wikipedia.org/w/index.php?diff=67159039&oldid=65635613","vandalism",3,4,"2009-11-23T11:06:49Z","/* Steckverbindung */",452296,"VGA-Anschluss"
596877,"Tsor",67137796,67138202,"http://de.wikipedia.org/w/index.php?diff=67138202&oldid=67137796","regular",3,4,"2009-11-22T19:49:01Z","/* Tischtennis */  bekannte Spielerinnen",4845959,"TSV Haunstetten"
596878,"Scooter",54731701,67523452,"http://de.wikipedia.org/w/index.php?diff=67523452&oldid=54731701","regular",4,4,"2009-12-02T12:59:39Z","linkfix, sonstiges",2093123,"Fußball-Weltmeisterschaft 1990/Sowjetunion"
596879,"Muck",67027073,67031015,"http://de.wikipedia.org/w/index.php?diff=67031015&oldid=67027073","regular",4,4,"2009-11-20T00:38:20Z","Form in Box und so",117910,"Tempel von Abu Simbel"
596900,"RamRiegel",67605226,67605319,"http://de.wikipedia.org/w/index.php?diff=67605319&oldid=67605226","regular",4,4,"2009-12-04T15:15:58Z",,4932111,"Two Plus Two Publishing"
596901,"Tschaensky",58876097,67167077,"http://de.wikipedia.org/w/index.php?diff=67167077&oldid=58876097","regular",4,4,"2009-11-23T14:28:43Z","+Foto",4174775,"Marie-Michèle Gagnon"
596902,"Dievo",67287244,67373494,"http://de.wikipedia.org/w/index.php?diff=67373494&oldid=67287244","regular",4,4,"2009-11-28T16:31:39Z","/* Teilnehmer */",2476127,"DigiCult"
596903,"Jens Liebenau",66835594,67061071,"http://de.wikipedia.org/w/index.php?diff=67061071&oldid=66835594","regular",3,4,"2009-11-20T20:45:49Z","lektoriert + ergänzt",381164,"Proll"
596904,"Küchenkraut",67564817,67564948,"http://de.wikipedia.org/w/index.php?diff=67564948&oldid=67564817","regular",4,4,"2009-12-03T14:33:42Z","/* Familie Flaviviridae */",1288531,"Arbovirus"
596905,"2bears",67257901,67278244,"http://de.wikipedia.org/w/index.php?diff=67278244&oldid=67257901","regular",4,4,"2009-11-26T07:29:49Z","/* Medizingeschichtlich */ +2",8884,"Masturbation"
596908,"Špajdelj",66587386,67036341,"http://de.wikipedia.org/w/index.php?diff=67036341&oldid=66587386","regular",4,4,"2009-11-20T08:11:51Z",,4614138,"Schwäbisch-Deutscher Kulturbund"
596909,"Malefizschenk",67479146,67558482,"http://de.wikipedia.org/w/index.php?diff=67558482&oldid=67479146","regular",4,4,"2009-12-03T12:04:18Z","/* Sekundärliteratur */ Wiki-Link Jeffrey B. Berlin",5270,"Thomas Mann"
596931,"Peter Putzer",67310132,67598836,"http://de.wikipedia.org/w/index.php?diff=67598836&oldid=67310132","regular",4,4,"2009-12-04T12:06:03Z","/* Weblinks */",4907443,"Edmund Grünsteidl"
596932,"87.186.85.140",65520602,67592193,"http://de.wikipedia.org/w/index.php?diff=67592193&oldid=65520602","regular",4,4,"2009-12-04T08:52:48Z","/* Leben */",2842548,"Edmund Dillinger"
596933,"Sol1",66471628,67103797,"http://de.wikipedia.org/w/index.php?diff=67103797&oldid=66471628","regular",4,4,"2009-11-22T00:19:11Z","/* Begründer */",290150,"Synthetische Evolutionstheorie"
596934,"King Louie",67285109,67290060,"http://de.wikipedia.org/w/index.php?diff=67290060&oldid=67285109","regular",4,4,"2009-11-26T13:48:47Z","/* Weblinks */",3801623,"Peter Roehr"
596935,"Solon de Gordion",67040544,67040600,"http://de.wikipedia.org/w/index.php?diff=67040600&oldid=67040544","regular",4,4,"2009-11-20T10:38:14Z","/* Entstehungs- und Publikationsgeschichte */",132743,"Die unendliche Geschichte"
596936,"88.65.109.26",67543649,67554665,"http://de.wikipedia.org/w/index.php?diff=67554665&oldid=67543649","regular",4,4,"2009-12-03T10:22:44Z","K",4534793,"Klaus Hashagen"
596937,"Verita",67162606,67162628,"http://de.wikipedia.org/w/index.php?diff=67162628&oldid=67162606","regular",4,4,"2009-11-23T12:43:10Z","Änderungen von [[Special:Contributions/91.12.220.219|91.12.220.219]] ([[User talk:91.12.220.219|Diskussion]]) rückgängig gemacht und letzte Version von [[User:SieBot|SieBot]] wiederhergestellt",2832,"Kolibris"
596939,"HAL Neuntausend",67023887,67024011,"http://de.wikipedia.org/w/index.php?diff=67024011&oldid=67023887","regular",4,4,"2009-11-19T20:44:34Z","/* DVD - Veröffentlichung */ -Marketing-Sprech",4893814,"Der Seewolf (2009)"
596960,"79.192.226.31",62840425,67420648,"http://de.wikipedia.org/w/index.php?diff=67420648&oldid=62840425","regular",4,4,"2009-11-29T19:33:01Z","/* Wirtschaft */",2275676,"Finagles Gesetz"
596961,"Hartmann Linge",67649433,67651733,"http://de.wikipedia.org/w/index.php?diff=67651733&oldid=67649433","regular",4,4,"2009-12-05T20:54:11Z","/* Perioden 2 und 2a */ erg",1612618,"Kastell Hesselbach"
596962,"88.79.121.178",67250233,67250947,"http://de.wikipedia.org/w/index.php?diff=67250947&oldid=67250233","regular",3,4,"2009-11-25T13:52:07Z","typo, Falscher Tag",57387,"Solidaritätszuschlag"
596963,"81.10.208.185",67212961,67552561,"http://de.wikipedia.org/w/index.php?diff=67552561&oldid=67212961","vandalism",4,4,"2009-12-03T09:18:58Z","/* Die Katastrophe */",3553097,"Lawinenkatastrophe von Galtür"
596964,"Sotel",67376994,67377031,"http://de.wikipedia.org/w/index.php?diff=67377031&oldid=67376994","regular",4,4,"2009-11-28T18:01:47Z","/* Beteiligungen an zentralen Diensten */",1838023,"Verlagsgesellschaft Madsack"
596967,"Wdwd",67404396,67406798,"http://de.wikipedia.org/w/index.php?diff=67406798&oldid=67404396","regular",4,4,"2009-11-29T13:57:33Z","Weitere Überarbeitung (Zweitor), inuse.",979664,"Streuparameter"
596968,"78.55.200.60",67274951,67275044,"http://de.wikipedia.org/w/index.php?diff=67275044&oldid=67274951","regular",4,4,"2009-11-26T01:04:48Z",,2224946,"Ronald Hänsch"
596969,"170.51.3.66",64943191,67312955,"http://de.wikipedia.org/w/index.php?diff=67312955&oldid=64943191","regular",4,4,"2009-11-26T23:59:31Z","/* Weblinks */  toten Weblink entfernt",3431190,"Seat Tango"
597000,"Wolf32at",67690044,67690128,"http://de.wikipedia.org/w/index.php?diff=67690128&oldid=67690044","regular",4,4,"2009-12-06T20:58:04Z",,344964,"Nachbar in Not"
597001,"ManSchei",67678065,67678313,"http://de.wikipedia.org/w/index.php?diff=67678313&oldid=67678065","regular",4,4,"2009-12-06T15:55:15Z","Aufzählung der auf der Hompage der Marktes Kirchheim in Schwaben genannten Vereine (siehe http://www.kirchheim-schwaben.de/index.php?id=7)",218221,"Kirchheim in Schwaben"
597002,"Euku",67628693,67693786,"http://de.wikipedia.org/w/index.php?diff=67693786&oldid=67628693","regular",4,4,"2009-12-06T22:08:12Z","Korrektur: zur Zeit → zurzeit, siehe http://www.korrekturen.de/beliebte_fehler/zur_zeit.shtml",2700778,"Junus Ghanuni"
597003,"Firsthuman",66035052,67349094,"http://de.wikipedia.org/w/index.php?diff=67349094&oldid=66035052","regular",4,4,"2009-11-27T22:28:34Z","/* Herstellung */",163706,"Visitenkarte"
597004,"Tim1900",67455521,67455771,"http://de.wikipedia.org/w/index.php?diff=67455771&oldid=67455521","regular",4,4,"2009-11-30T17:43:53Z","Änderungen von [[Special:Contributions/Operarius|Operarius]] ([[User talk:Operarius|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Triebtäter (2009)|Triebtäter (2009)]] wiederhergestellt",4000190,"Linda Pelzmann"
597005,"Steindy",60014643,67412742,"http://de.wikipedia.org/w/index.php?diff=67412742&oldid=60014643","regular",4,4,"2009-11-29T16:30:45Z","Linkkorrektur",3256990,"Fußball-Afrikameisterschaft 2008/Torschützenliste"
597006,"Mikano",67187691,67197160,"http://de.wikipedia.org/w/index.php?diff=67197160&oldid=67187691","regular",4,4,"2009-11-24T07:41:55Z","/* 1970 bis 1979 */ Danke, dann kann der Baustein raus.",597782,"Mungo Jerry"
597009,"Kaldriot",66954562,67487986,"http://de.wikipedia.org/w/index.php?diff=67487986&oldid=66954562","regular",4,4,"2009-12-01T14:41:15Z",,4131521,"Kayden Kross"
597030,"85.216.118.150",67125304,67125409,"http://de.wikipedia.org/w/index.php?diff=67125409&oldid=67125304","regular",4,4,"2009-11-22T15:15:55Z","/* Deutschland */",1751047,"Veitskirche"
597031,"Frosty79",67435285,67435294,"http://de.wikipedia.org/w/index.php?diff=67435294&oldid=67435285","regular",4,4,"2009-11-30T08:27:56Z","Änderungen von [[Special:Contributions/91.67.100.137|91.67.100.137]] ([[User talk:91.67.100.137|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Verita|Verita]] wiederhergestellt",3357273,"Reis"
597032,"Fabrice Dux",34863860,67064808,"http://de.wikipedia.org/w/index.php?diff=67064808&oldid=34863860","regular",4,4,"2009-11-20T22:32:19Z",,243179,"Joachim Kouraleyo Tarounga"
597033,"85.8.92.125",67085891,67253407,"http://de.wikipedia.org/w/index.php?diff=67253407&oldid=67085891","regular",4,4,"2009-11-25T14:51:53Z","/* Entscheidungshistorie */ - USL Dunkerque verlinkt",743447,"Bosman-Entscheidung"
597034,"SDB",66650453,67117744,"http://de.wikipedia.org/w/index.php?diff=67117744&oldid=66650453","regular",4,4,"2009-11-22T12:29:21Z",,4438729,"Hemon"
597035,"ThePeter",67435409,67435709,"http://de.wikipedia.org/w/index.php?diff=67435709&oldid=67435409","regular",4,4,"2009-11-30T08:45:39Z","Machen wir es mal so, damit der Leser erfährt, wo das ist.",51245,"Winterkrieg"
597036,"Aka",67364432,67426572,"http://de.wikipedia.org/w/index.php?diff=67426572&oldid=67364432","regular",4,4,"2009-11-29T22:10:52Z","Tippfehler entfernt",1100828,"Hypo Group Alpe Adria"
597039,"KuK",67123866,67124052,"http://de.wikipedia.org/w/index.php?diff=67124052&oldid=67123866","regular",4,4,"2009-11-22T14:45:29Z","lf",3479067,"Liste der Verbände und Dienststellen der Deutschen Marine"
597060,"NebMaatRe",67205331,67205410,"http://de.wikipedia.org/w/index.php?diff=67205410&oldid=67205331","regular",4,4,"2009-11-24T12:02:24Z",,4904862,"Plan Maison"
597063,"Nicor",66365889,67310998,"http://de.wikipedia.org/w/index.php?diff=67310998&oldid=66365889","regular",4,4,"2009-11-26T22:33:09Z","weblinks",36086,"Gerät"
597064,"91.47.173.71",67306531,67306551,"http://de.wikipedia.org/w/index.php?diff=67306551&oldid=67306531","regular",3,4,"2009-11-26T20:40:53Z",,829230,"Österreich-Ungarn"
597065,"Salocin",63419337,67018918,"http://de.wikipedia.org/w/index.php?diff=67018918&oldid=63419337","regular",4,4,"2009-11-19T18:33:44Z","/* Konzept */ ist längst eröffnet",3876124,"Waterfront Bremen"
597066,"Typoteufel",67283064,67492078,"http://de.wikipedia.org/w/index.php?diff=67492078&oldid=67283064","regular",4,4,"2009-12-01T16:28:29Z","/* Promotion */ Tippfehler korrigiert: Wärend -> Während",187223,"Uroboros"
597067,"Triebtäter (2009)",64619276,67568040,"http://de.wikipedia.org/w/index.php?diff=67568040&oldid=64619276","regular",4,4,"2009-12-03T15:49:57Z","/* Quellenangaben */",999065,"Eickendorf (Oebisfelde-Weferlingen)"
597068,"79.201.58.216",61330555,67636979,"http://de.wikipedia.org/w/index.php?diff=67636979&oldid=61330555","regular",3,4,"2009-12-05T13:41:45Z","/* B */",703407,"Liste der Abkürzungen in der Meteorologie"
597069,"Schluti",67051108,67051124,"http://de.wikipedia.org/w/index.php?diff=67051124&oldid=67051108","regular",3,5,"2009-11-20T15:58:44Z","/* Wirtschaft und Infrastruktur */",1555671,"Holheim"
597090,"Poupou lquourouce",67494979,67504835,"http://de.wikipedia.org/w/index.php?diff=67504835&oldid=67494979","regular",4,4,"2009-12-01T21:47:35Z","-LA",4924554,"Altpapieraufkommen"
597091,"HaSee",66563205,67576183,"http://de.wikipedia.org/w/index.php?diff=67576183&oldid=66563205","regular",4,4,"2009-12-03T19:19:40Z","Link auf BKL ersetzt",100289,"Horn (Niederösterreich)"
597092,"Nonoh",67599097,67599137,"http://de.wikipedia.org/w/index.php?diff=67599137&oldid=67599097","regular",4,4,"2009-12-04T12:15:59Z","/* Hainholz */ Zwischenüberschriften entfernt",223351,"Nord (Stadtbezirk in Hannover)"
597094,"SchirmerPower",67517718,67539246,"http://de.wikipedia.org/w/index.php?diff=67539246&oldid=67517718","regular",4,4,"2009-12-02T20:36:42Z","Bildbeschreibung geändert. Gerald",4895817,"Freiwilliges Bremisches Jäger-Korps"
597095,"95.88.2.21",67028738,67028758,"http://de.wikipedia.org/w/index.php?diff=67028758&oldid=67028738","regular",3,4,"2009-11-19T22:52:17Z",,2885151,"Fethullah Gülen"
597096,"Noebse",67507511,67507973,"http://de.wikipedia.org/w/index.php?diff=67507973&oldid=67507511","regular",4,4,"2009-12-01T23:17:17Z","ergänzt+K",484760,"Nummer 5 lebt!"
597097,"WikiWikinger",63859997,67062877,"http://de.wikipedia.org/w/index.php?diff=67062877&oldid=63859997","regular",4,4,"2009-11-20T21:34:12Z","%",4617854,"Bürgerbewegung (Island)"
597098,"Vanellus",67093917,67093979,"http://de.wikipedia.org/w/index.php?diff=67093979&oldid=67093917","regular",4,4,"2009-11-21T19:03:48Z","Änderung 67093917 von [[Special:Contributions/Äbäläfuchs|Äbäläfuchs]] wurde rückgängig gemacht (schon oben verlinkt)",188410,"Barra (Insel)"
597131,"Jashuah",67360186,67376048,"http://de.wikipedia.org/w/index.php?diff=67376048&oldid=67360186","regular",4,4,"2009-11-28T17:36:48Z","Änderungen von [[Special:Contributions/83.194.53.32|83.194.53.32]] ([[User talk:83.194.53.32|Diskussion]]) rückgängig gemacht und letzte Version von [[User:Edelseider|Edelseider]] wiederhergestellt",8857,"Liste der Städte in Frankreich"
597132,"A.Savin",23940736,67616502,"http://de.wikipedia.org/w/index.php?diff=67616502&oldid=23940736","regular",3,4,"2009-12-04T20:57:26Z","redirfix",1961884,"Inkin"
597133,"Glue 1969",67026262,67026348,"http://de.wikipedia.org/w/index.php?diff=67026348&oldid=67026262","regular",4,4,"2009-11-19T21:40:39Z","/* 1. Herrenmannschaft (Swiss Mobiliar League) */",4932936,"UHC Lok Reinach"
597134,"Parakletes",66446862,67428432,"http://de.wikipedia.org/w/index.php?diff=67428432&oldid=66446862","regular",4,4,"2009-11-29T23:15:08Z","/* Weblinks */",4087600,"Elysium (Wien)"
597135,"Kein Einstein",66856614,67112691,"http://de.wikipedia.org/w/index.php?diff=67112691&oldid=66856614","regular",4,4,"2009-11-22T10:36:12Z","wikilink-fix",801913,"Homosphäre und Heterosphäre"
597137,"Chris828",66804735,67451531,"http://de.wikipedia.org/w/index.php?diff=67451531&oldid=66804735","regular",4,4,"2009-11-30T16:01:29Z","jpg -> svg",3262209,"TAM Airlines"
597138,"79.196.133.97",66765519,67638979,"http://de.wikipedia.org/w/index.php?diff=67638979&oldid=66765519","regular",3,4,"2009-12-05T14:36:46Z","/* Politik */",750466,"Eissen"
597139,"Parakletes",67516961,67516982,"http://de.wikipedia.org/w/index.php?diff=67516982&oldid=67516961","regular",4,4,"2009-12-02T10:00:43Z",,1928830,"Kölnpfad"
597160,"Luchsen",57919277,67429956,"http://de.wikipedia.org/w/index.php?diff=67429956&oldid=57919277","regular",3,4,"2009-11-30T00:30:01Z",,376404,"Dar al-Islam"
597161,"88.76.108.202",67154512,67154544,"http://de.wikipedia.org/w/index.php?diff=67154544&oldid=67154512","vandalism",3,5,"2009-11-23T09:10:52Z","Therapieform korrigiert",104223,"Arthrose"
597162,"Alexscho",67101472,67289169,"http://de.wikipedia.org/w/index.php?diff=67289169&oldid=67101472","regular",4,4,"2009-11-26T13:25:23Z","linkfix",2735764,"J. R. Bray Studios"
597163,"Lemant",67407906,67455669,"http://de.wikipedia.org/w/index.php?diff=67455669&oldid=67407906","regular",4,4,"2009-11-30T17:40:49Z","Änderung 67407906 von [[Special:Contributions/89.244.186.17|89.244.186.17]] wurde rückgängig gemacht. Das Stufenmodell von Lipps ist  das einzige bisherige Modell. AI (KI) erreicht nur. die 1.Ebene.",2227785,"Empathie"
597164,"Haselburg-müller",67224528,67224757,"http://de.wikipedia.org/w/index.php?diff=67224757&oldid=67224528","regular",4,4,"2009-11-24T19:39:03Z","/* Literatur */",4865189,"Kleinkastell Haselheck"
597165,"Frankee 67",52408057,67035756,"http://de.wikipedia.org/w/index.php?diff=67035756&oldid=52408057","regular",4,4,"2009-11-20T07:45:01Z","/* Fußnoten */ KatFix",3934658,"Chinesisches Bienenmuseum"
597167,"Emma7stern",67156804,67182990,"http://de.wikipedia.org/w/index.php?diff=67182990&oldid=67156804","regular",4,4,"2009-11-23T20:11:02Z","/* Lage */ niederelbe",201540,"Hamburger Hafen"
597169,"Magnummandel",61793462,67192079,"http://de.wikipedia.org/w/index.php?diff=67192079&oldid=61793462","regular",4,4,"2009-11-24T00:15:54Z","/* Weblinks */ Linkfix",2798577,"Antonia Pütz"
597200,"Uwe1959",67371829,67419061,"http://de.wikipedia.org/w/index.php?diff=67419061&oldid=67371829","regular",4,4,"2009-11-29T18:54:13Z","typo",3126666,"Forcing"
597201,"Fernsehfan",62241452,67668140,"http://de.wikipedia.org/w/index.php?diff=67668140&oldid=62241452","regular",3,4,"2009-12-06T11:48:45Z","/* Filmographie */ ich hab den film heute gesehen und er ist dort nicht vertreten",1149342,"Eric Lloyd"
597202,"SeptemberWoman",66972210,67148608,"http://de.wikipedia.org/w/index.php?diff=67148608&oldid=66972210","regular",4,4,"2009-11-23T01:24:09Z",,4888267,"The Naked Zoo"
597203,"Bwag",67224048,67224491,"http://de.wikipedia.org/w/index.php?diff=67224491&oldid=67224048","regular",4,4,"2009-11-24T19:32:12Z",,4883647,"Schloss Polheim (Wels)"
597205,"89.48.38.128",67396234,67404716,"http://de.wikipedia.org/w/index.php?diff=67404716&oldid=67396234","regular",3,4,"2009-11-29T13:15:54Z",,76186,"Marion Gräfin Dönhoff"
597206,"Parakletes",64261520,67654881,"http://de.wikipedia.org/w/index.php?diff=67654881&oldid=64261520","regular",4,4,"2009-12-05T22:26:34Z","/* Literatur */",1424448,"Götiska Förbundet"
597208,"J. Patrick Fischer",66481509,67270414,"http://de.wikipedia.org/w/index.php?diff=67270414&oldid=66481509","regular",4,4,"2009-11-25T21:57:43Z","/* Geographie */",4811554,"Liurai (Maubisse)"
597209,"Enzyklofant",67610327,67633985,"http://de.wikipedia.org/w/index.php?diff=67633985&oldid=67610327","regular",4,4,"2009-12-05T12:11:29Z","Gramm.",980076,"Basel-Vorstädte"
597240,"Hurone",67354629,67617332,"http://de.wikipedia.org/w/index.php?diff=67617332&oldid=67354629","regular",4,4,"2009-12-04T21:18:58Z","/* Schauplätze */",267185,"Koyaanisqatsi"
597241,"ChristophDemmer",60338755,67063534,"http://de.wikipedia.org/w/index.php?diff=67063534&oldid=60338755","regular",4,4,"2009-11-20T21:53:40Z",,3732607,"Carl Adolph Terscheck"
597242,"W. Berlin",67078636,67078707,"http://de.wikipedia.org/w/index.php?diff=67078707&oldid=67078636","regular",4,4,"2009-11-21T11:50:02Z","/* Geschichte */ einfacher so",336280,"Lakewood (Kalifornien)"
597243,"Nobart",67035042,67036837,"http://de.wikipedia.org/w/index.php?diff=67036837&oldid=67035042","regular",4,4,"2009-11-20T08:35:25Z","üb, erg, + Filmografie, + ref",4889713,"Pino Severino"
597244,"Wikinger08",66019459,67317187,"http://de.wikipedia.org/w/index.php?diff=67317187&oldid=66019459","regular",4,4,"2009-11-27T07:39:08Z","Tippfehler korrigiert",1151967,"Flüssigkeitsatmung"
597245,"Thomas280784",67035043,67604792,"http://de.wikipedia.org/w/index.php?diff=67604792&oldid=67035043","regular",4,4,"2009-12-04T14:59:12Z",,4893831,"Extraliga (Slowakei) 2002/03"
597248,"Helmuth Furch",61122077,67633041,"http://de.wikipedia.org/w/index.php?diff=67633041&oldid=61122077","regular",4,4,"2009-12-05T11:41:49Z",,766709,"Gottlieb Nigelli"
