"editid","editor","oldrevisionid","newrevisionid","diffurl","class","annotators","totalannotators","edittime","editcomment","articleid","articletitle"
620636,"Mecamático",41730188,41730263,"http://es.wikipedia.org/w/index.php?diff=41730263&oldid=41730188","regular",1,1,"2010-11-12T12:57:51Z","Revertidos los cambios de [[Special:Contributions/186.16.82.182|186.16.82.182]] ([[User talk:186.16.82.182|disc.]]) a la última edición de 87.252.33.58",1376068,"Mbejú"
620637,"88.26.38.77",42224321,42224403,"http://es.wikipedia.org/w/index.php?diff=42224403&oldid=42224321","regular",1,1,"2010-12-02T15:05:11Z","/* Bibliografía */",4334576,"Al-Bayyasi"
620638,"Eros587",41826207,41826266,"http://es.wikipedia.org/w/index.php?diff=41826266&oldid=41826207","regular",1,1,"2010-11-16T15:45:14Z",,113074,"Sammy Sosa"
620639,"Caroflens",41826132,41826212,"http://es.wikipedia.org/w/index.php?diff=41826212&oldid=41826132","regular",1,1,"2010-11-16T15:42:14Z",,159980,"Posicionamiento en buscadores"
620640,"187.146.246.155",42198625,42198651,"http://es.wikipedia.org/w/index.php?diff=42198651&oldid=42198625","vandalism",1,1,"2010-12-01T14:08:09Z",,88669,"Variedad lingüística"
620641,"Diádoco",41830742,41830778,"http://es.wikipedia.org/w/index.php?diff=41830778&oldid=41830742","regular",1,1,"2010-11-16T19:13:38Z",,777735,"Salsa cóctel"
620642,"186.16.82.182",41730269,41730326,"http://es.wikipedia.org/w/index.php?diff=41730326&oldid=41730269","regular",1,1,"2010-11-12T13:01:17Z","/* División política */",895177,"Capiatá"
620643,"Marsal20",38660646,42196738,"http://es.wikipedia.org/w/index.php?diff=42196738&oldid=38660646","regular",1,1,"2010-12-01T11:44:46Z",,1237163,"Escudo de Sofía"
620644,"Ravave",41799243,41799275,"http://es.wikipedia.org/w/index.php?diff=41799275&oldid=41799243","regular",1,1,"2010-11-15T11:34:02Z","/* Recepción */",1747436,"I Never Met the Dead Man"
620645,"201.249.73.96",41801508,41805428,"http://es.wikipedia.org/w/index.php?diff=41805428&oldid=41801508","vandalism",1,1,"2010-11-15T17:35:28Z","/* Características */",2214507,"Dramática"
620646,"Furado",42206772,42206876,"http://es.wikipedia.org/w/index.php?diff=42206876&oldid=42206772","regular",1,1,"2010-12-01T19:50:18Z","Revertidas 1 edición por [[Special:Contributions/199.1.152.210|199.1.152.210]] identificadas como [[WP:VAND|vandalismo]] a la última revisión por [[User:Luckas-bot|Luckas-bot]]. ([[w:es:WP:TW|TW]])",35889,"Virginia Occidental"
620647,"Guimis",41822876,41822883,"http://es.wikipedia.org/w/index.php?diff=41822883&oldid=41822876","regular",1,1,"2010-11-16T12:00:39Z","/* Enlaces externos */",4308101,"Edme-François-Étienne Gois"
620648,"79.158.42.216",41717621,41830926,"http://es.wikipedia.org/w/index.php?diff=41830926&oldid=41717621","regular",1,1,"2010-11-16T19:19:30Z","/* Segunda etapa (1996-2006) */",1333110,"Amaníaco"
620649,"Juamax",41642538,41799248,"http://es.wikipedia.org/w/index.php?diff=41799248&oldid=41642538","regular",1,1,"2010-11-15T11:31:24Z",,295427,"Mitchell"
620650,"Diegusjaimes",41825543,41825637,"http://es.wikipedia.org/w/index.php?diff=41825637&oldid=41825543","regular",1,1,"2010-11-16T15:13:46Z","Revertidos los cambios de [[Special:Contributions/66.98.69.64|66.98.69.64]] a la última edición de PatruBOT",1331579,"Johnnie Baima"
620651,"187.134.147.32",42180284,42180294,"http://es.wikipedia.org/w/index.php?diff=42180294&oldid=42180284","vandalism",1,1,"2010-11-30T18:28:45Z","/* Compatibilidad */",48762,"Microsoft PowerPoint"
620652,"Diegusjaimes",41826402,41826413,"http://es.wikipedia.org/w/index.php?diff=41826413&oldid=41826402","regular",1,1,"2010-11-16T15:51:36Z","Revertidos los cambios de [[Special:Contributions/190.255.26.134|190.255.26.134]] a la última edición de PatruBOT",658175,"Modernismo"
620653,"Inyic",42195761,42195770,"http://es.wikipedia.org/w/index.php?diff=42195770&oldid=42195761","regular",1,1,"2010-12-01T10:19:32Z","/* Notas */",4313773,"Jesús Carlos Gómez Martínez"
620654,"189.202.29.165",42176527,42176706,"http://es.wikipedia.org/w/index.php?diff=42176706&oldid=42176527","regular",1,1,"2010-11-30T15:50:36Z","/* Personajes Recurrentes */",3184658,"Neighbours"
620655,"Savh",42225766,42225772,"http://es.wikipedia.org/w/index.php?diff=42225772&oldid=42225766","regular",1,1,"2010-12-02T16:16:52Z","Revertidos los cambios de [[Special:Contributions/187.133.36.129|187.133.36.129]] ([[User talk:187.133.36.129|disc.]]) a la última edición de Botarel",1243905,"Área de un círculo"
620656,"88.0.153.64",42208331,42208341,"http://es.wikipedia.org/w/index.php?diff=42208341&oldid=42208331","regular",1,1,"2010-12-01T20:49:01Z","/* Enlaces externos */",133800,"Xavi Hernández"
620657,"88.17.73.60",42231901,42232002,"http://es.wikipedia.org/w/index.php?diff=42232002&oldid=42231901","regular",1,1,"2010-12-02T20:29:13Z","/* Biografía */",3881,"Antonio Buero Vallejo"
620658,"Alonso de Mendoza",41730178,41730198,"http://es.wikipedia.org/w/index.php?diff=41730198&oldid=41730178","regular",1,1,"2010-11-12T12:54:35Z",,453166,"Museo de Cáceres"
620659,"200.104.34.210",41819067,41825284,"http://es.wikipedia.org/w/index.php?diff=41825284&oldid=41819067","regular",1,1,"2010-11-16T14:56:27Z","/* Economía */",5698,"América Latina"
620660,"202.40.137.196",41970248,42195940,"http://es.wikipedia.org/w/index.php?diff=42195940&oldid=41970248","regular",1,1,"2010-12-01T10:36:15Z","/* Saikyō no senshi */",139531,"Son Gohan"
620661,"190.209.61.182",41826060,41826114,"http://es.wikipedia.org/w/index.php?diff=41826114&oldid=41826060","vandalism",1,1,"2010-11-16T15:38:08Z","/* Biografía */",2067038,"Vojislav Šešelj"
620662,"201.214.97.212",42207897,42224456,"http://es.wikipedia.org/w/index.php?diff=42224456&oldid=42207897","regular",1,1,"2010-12-02T15:07:20Z",,708232,"Rodrigo Millar"
620663,"Tamorlan",41955190,42195916,"http://es.wikipedia.org/w/index.php?diff=42195916&oldid=41955190","regular",1,1,"2010-12-01T10:34:33Z",,4281750,"Café Novelty"
620664,"200.55.164.45",42180233,42180272,"http://es.wikipedia.org/w/index.php?diff=42180272&oldid=42180233","regular",1,1,"2010-11-30T18:27:58Z","/* Descripción */",538399,"Stormtroopers"
620665,"ALVHEIM",42224530,42224558,"http://es.wikipedia.org/w/index.php?diff=42224558&oldid=42224530","regular",1,1,"2010-12-02T15:13:48Z","/* Reparto */",4278871,"La Gran Guerra (película)"
620666,"Wikiléptico",41731419,41731459,"http://es.wikipedia.org/w/index.php?diff=41731459&oldid=41731419","regular",1,1,"2010-11-12T14:03:14Z","Revertidos los cambios de [[User:201.235.31.8|201.235.31.8]] a la última edición de [[User:186.22.57.205|186.22.57.205]] usando [[w:es:User:Axxgreazz/Monobook-Suite|monobook-suite]]",40773,"Gaucho"
620667,"201.223.12.124",42179210,42179233,"http://es.wikipedia.org/w/index.php?diff=42179233&oldid=42179210","regular",1,1,"2010-11-30T17:44:24Z","/* Guerra de la Independencia (1775–1783) */",4315672,"Historia militar de los Estados Unidos"
620668,"Lecuona",41732371,41732572,"http://es.wikipedia.org/w/index.php?diff=41732572&oldid=41732371","regular",1,1,"2010-11-12T15:08:21Z","/* Tratado de París */",61778,"Guerra de los Siete Años"
620669,"79.159.61.250",41831188,41831242,"http://es.wikipedia.org/w/index.php?diff=41831242&oldid=41831188","regular",1,1,"2010-11-16T19:31:59Z","/* Mar digital */",343008,"Lyoko"
620670,"Sygma",41781363,41826695,"http://es.wikipedia.org/w/index.php?diff=41826695&oldid=41781363","regular",1,1,"2010-11-16T16:04:59Z","/* 1998-1999 */",935430,"Mark Henry"
620671,"62.82.129.194",41163483,42224137,"http://es.wikipedia.org/w/index.php?diff=42224137&oldid=41163483","regular",1,1,"2010-12-02T14:53:20Z",,1254448,"Los mitos"
620672,"200.104.87.26",41802656,41802667,"http://es.wikipedia.org/w/index.php?diff=41802667&oldid=41802656","vandalism",1,1,"2010-11-15T15:26:43Z","/* Estados Unidos */",17533,"Segunda Revolución Industrial"
620673,"Beta15",42152965,42153583,"http://es.wikipedia.org/w/index.php?diff=42153583&oldid=42152965","regular",1,1,"2010-11-29T16:35:26Z","Revertidos los cambios de [[User:88.17.214.87|88.17.214.87]] a la última edición de [[User:81.35.207.110|81.35.207.110]] usando [[w:es:User:Axxgreazz/Monobook-Suite|monobook-suite]]",546402,"Paulino Rivero"
620674,"200.82.105.148",41780514,41798665,"http://es.wikipedia.org/w/index.php?diff=41798665&oldid=41780514","regular",1,1,"2010-11-15T10:34:34Z",,4288834,"Michael (álbum)"
620675,"Kabri",41801941,41803198,"http://es.wikipedia.org/w/index.php?diff=41803198&oldid=41801941","regular",1,1,"2010-11-15T15:51:13Z","/* Carretera */",193214,"Zarauz"
620676,"Abece",39955577,42220229,"http://es.wikipedia.org/w/index.php?diff=42220229&oldid=39955577","regular",1,1,"2010-12-02T10:55:43Z","Ortografía: [[Acento_diacr%C3%ADtico#Tilde_diacr.C3.ADtica_en_a.C3.BAn.2Faun|En este caso concreto, en la expresión aun así, aun no lleva tilde diacrítica]], ya que es sustituible por aunque / incluso, hasta, también.",108409,"Heurística (informática)"
620677,"109.67.25.247",41294666,41730624,"http://es.wikipedia.org/w/index.php?diff=41730624&oldid=41294666","regular",1,1,"2010-11-12T13:16:38Z","/* Sinogramas */",3024957,"Mundo chino"
620678,"190.18.49.163",41734268,41734270,"http://es.wikipedia.org/w/index.php?diff=41734270&oldid=41734268","regular",1,1,"2010-11-12T16:31:27Z","/* Discografía */",2349573,"Twiggy (cantante)"
620679,"62.42.176.150",40752052,42195729,"http://es.wikipedia.org/w/index.php?diff=42195729&oldid=40752052","regular",1,1,"2010-12-01T10:16:32Z",,943219,"RDF"
620680,"199.67.140.44",42231928,42231953,"http://es.wikipedia.org/w/index.php?diff=42231953&oldid=42231928","regular",1,1,"2010-12-02T20:26:53Z","/* El descenso programado */",3982815,"Club Deportes Temuco"
620681,"200.3.222.145",41487034,42153606,"http://es.wikipedia.org/w/index.php?diff=42153606&oldid=41487034","regular",1,1,"2010-11-29T16:36:53Z",,777970,"Larroque (Argentina)"
620682,"B1mbo",42126616,42225178,"http://es.wikipedia.org/w/index.php?diff=42225178&oldid=42126616","regular",1,1,"2010-12-02T15:47:31Z","/* Campeonatos */",8915,"Copa Mundial de Fútbol"
620683,"Hermógenes Teixeira Pinto Filho",39505278,41733337,"http://es.wikipedia.org/w/index.php?diff=41733337&oldid=39505278","regular",1,1,"2010-11-12T15:46:58Z",,807414,"Estación de Empalme"
620684,"212.119.184.43",42197557,42197572,"http://es.wikipedia.org/w/index.php?diff=42197572&oldid=42197557","regular",1,1,"2010-12-01T12:54:39Z","/* Historia */",412960,"Café Quijano"
620685,"Cvbr",42155837,42155906,"http://es.wikipedia.org/w/index.php?diff=42155906&oldid=42155837","regular",1,1,"2010-11-29T18:22:48Z",,4329764,"Yo soy ésa"
620686,"74.213.71.20",42183718,42207205,"http://es.wikipedia.org/w/index.php?diff=42207205&oldid=42183718","regular",1,1,"2010-12-01T20:01:32Z","/* Listas */",4181832,"Loud"
620687,"Jaimealus",41730078,41730593,"http://es.wikipedia.org/w/index.php?diff=41730593&oldid=41730078","vandalism",1,1,"2010-11-12T13:15:06Z","/* Presidentes del Traviesas Hockey Club */",4300281,"Vigo Stick Traviesas H.C."
620688,"Aloneibar",42199079,42199092,"http://es.wikipedia.org/w/index.php?diff=42199092&oldid=42199079","regular",1,1,"2010-12-01T14:30:23Z","/* Enlaces externos */",4197565,"Puerto seco de Burgos"
620689,"89.128.251.71",41732285,41732450,"http://es.wikipedia.org/w/index.php?diff=41732450&oldid=41732285","regular",1,1,"2010-11-12T15:01:13Z","/* Episodios */",4293904,"The Vampire Diaries (temporada 2)"
620690,"Aescarlon",42209255,42209294,"http://es.wikipedia.org/w/index.php?diff=42209294&oldid=42209255","regular",1,1,"2010-12-01T21:28:32Z","/* Obra y contribuciones */",735111,"Oscar Varsavsky"
620691,"190.20.29.34",42165479,42180279,"http://es.wikipedia.org/w/index.php?diff=42180279&oldid=42165479","regular",1,1,"2010-11-30T18:28:19Z",,4327778,"Témpano (teleserie)"
620692,"90.169.49.235",42181886,42181910,"http://es.wikipedia.org/w/index.php?diff=42181910&oldid=42181886","regular",1,1,"2010-11-30T19:29:33Z","/* Otras torres similares */",201094,"Big Ben"
620693,"Stelita",41802282,41804230,"http://es.wikipedia.org/w/index.php?diff=41804230&oldid=41802282","regular",1,1,"2010-11-15T16:39:39Z","/* Internacionalización */",4298018,"The Coffee Cup"
620694,"189.233.228.69",41733354,41733373,"http://es.wikipedia.org/w/index.php?diff=41733373&oldid=41733354","vandalism",1,1,"2010-11-12T15:49:01Z","/* Octubre */",14467,"1520"
620695,"190.242.42.201",41595100,42176601,"http://es.wikipedia.org/w/index.php?diff=42176601&oldid=41595100","vandalism",1,1,"2010-11-30T15:43:45Z","/* Principio de contradicción */",337847,"Principio"
620696,"Sygma",42198630,42198654,"http://es.wikipedia.org/w/index.php?diff=42198654&oldid=42198630","regular",1,1,"2010-12-01T14:08:17Z","/* En lucha */",3403869,"Generation Next (lucha libre)"
620697,"Retama",42228323,42228424,"http://es.wikipedia.org/w/index.php?diff=42228424&oldid=42228323","regular",1,1,"2010-12-02T18:12:05Z","Revertidos los cambios de [[Special:Contributions/200.28.131.94|200.28.131.94]] ([[User talk:200.28.131.94|disc.]]) a la última edición de Petruss",646425,"Historia de la Tierra"
620698,"Cambiarella",42208865,42208887,"http://es.wikipedia.org/w/index.php?diff=42208887&oldid=42208865","regular",1,1,"2010-12-01T21:10:27Z","/* Cultura Popular */",3076917,"O Brother, Where Bart Thou?"
620699,"Fadesga",41737420,41827053,"http://es.wikipedia.org/w/index.php?diff=41827053&oldid=41737420","regular",1,1,"2010-11-16T16:26:26Z","/* Enlaces externos */",1753687,"John y Lorena Bobbitt"
620700,"80.24.37.165",41802265,41802275,"http://es.wikipedia.org/w/index.php?diff=41802275&oldid=41802265","regular",1,1,"2010-11-15T15:04:59Z","/* Novelas */",1494134,"Christopher Moore"
620701,"200.111.179.59",41644378,41730540,"http://es.wikipedia.org/w/index.php?diff=41730540&oldid=41644378","vandalism",1,1,"2010-11-12T13:11:45Z","/* Clasificación */",41526,"Leucemia"
620702,"196.28.58.245",41804764,41804773,"http://es.wikipedia.org/w/index.php?diff=41804773&oldid=41804764","regular",1,1,"2010-11-15T17:02:51Z",,1831125,"La madrastra (telenovela mexicana)"
620703,"87.217.163.212",41803356,41803364,"http://es.wikipedia.org/w/index.php?diff=41803364&oldid=41803356","regular",1,1,"2010-11-15T15:58:48Z",,9406,"Penicilina"
620704,"201.208.19.207",42208883,42208926,"http://es.wikipedia.org/w/index.php?diff=42208926&oldid=42208883","regular",1,1,"2010-12-01T21:11:54Z","/* Flota */",137895,"SBA Airlines"
620705,"187.3.44.132",42223876,42230207,"http://es.wikipedia.org/w/index.php?diff=42230207&oldid=42223876","vandalism",1,1,"2010-12-02T19:26:23Z","/* Primeras menciones */",126349,"Triángulo de las Bermudas"
620706,"Magister Mathematicae",41751588,42180927,"http://es.wikipedia.org/w/index.php?diff=42180927&oldid=41751588","regular",1,1,"2010-11-30T18:55:09Z","un artículo no es un catálogo",2321558,"Mar de Grises"
620707,"77.27.180.204",41692945,41734074,"http://es.wikipedia.org/w/index.php?diff=41734074&oldid=41692945","vandalism",1,1,"2010-11-12T16:20:39Z",,378503,"Billy Idol"
620708,"190.47.237.92",42012455,42198019,"http://es.wikipedia.org/w/index.php?diff=42198019&oldid=42012455","vandalism",1,1,"2010-12-01T13:27:27Z","/* Historia del problema en la ciencia */",80084,"Origen de la vida"
620709,"190.41.20.27",41831002,41831018,"http://es.wikipedia.org/w/index.php?diff=41831018&oldid=41831002","regular",1,1,"2010-11-16T19:23:08Z",,1398333,"Río Apurímac"
620710,"Roinpa",41822301,41824663,"http://es.wikipedia.org/w/index.php?diff=41824663&oldid=41822301","regular",1,1,"2010-11-16T14:15:25Z",,329048,"Puebla de Sanabria"
620711,"80.24.53.215",42194357,42230693,"http://es.wikipedia.org/w/index.php?diff=42230693&oldid=42194357","regular",1,1,"2010-12-02T19:44:01Z",,621535,"Mario Conde"
620712,"88.2.18.137",41827090,41827116,"http://es.wikipedia.org/w/index.php?diff=41827116&oldid=41827090","vandalism",1,1,"2010-11-16T16:28:50Z",,2770375,"Tamaimo"
620713,"Joanlink",41979105,42199358,"http://es.wikipedia.org/w/index.php?diff=42199358&oldid=41979105","regular",1,1,"2010-12-01T14:44:03Z","/* Equipos */",208078,"Estado Mérida (Venezuela)"
620714,"Queenmomcat",39679724,42180923,"http://es.wikipedia.org/w/index.php?diff=42180923&oldid=39679724","regular",1,1,"2010-11-30T18:55:07Z","typos",528233,"Poirot investiga"
620715,"81.249.89.122",42127118,42127207,"http://es.wikipedia.org/w/index.php?diff=42127207&oldid=42127118","regular",1,1,"2010-11-28T16:53:55Z","/* Enlaces externos */",293569,"Emeterio Cerro"
620716,"Petronas",42224896,42224918,"http://es.wikipedia.org/w/index.php?diff=42224918&oldid=42224896","regular",1,1,"2010-12-02T15:33:38Z",,907654,"Sanlúcar de Barrameda"
620717,"62.81.205.103",42078770,42154355,"http://es.wikipedia.org/w/index.php?diff=42154355&oldid=42078770","vandalism",1,1,"2010-11-29T17:15:05Z","/* Notas */",245202,"Tutankamon"
620718,"Fadesga",42199534,42226383,"http://es.wikipedia.org/w/index.php?diff=42226383&oldid=42199534","regular",1,1,"2010-12-02T16:46:20Z","/* Enlaces externos */ - categoría",4332407,"Miguel Calmon du Pin e Almeida"
620719,"190.139.249.97",41354713,41731482,"http://es.wikipedia.org/w/index.php?diff=41731482&oldid=41354713","regular",1,1,"2010-11-12T14:04:36Z",,2230129,"Pablo Chavarría"
620720,"77.229.191.208",42199985,42200027,"http://es.wikipedia.org/w/index.php?diff=42200027&oldid=42199985","regular",1,1,"2010-12-01T15:12:38Z","/* Expresiones relacionadas */",176357,"Pabellón auricular"
620721,"Afr981",41790736,42229316,"http://es.wikipedia.org/w/index.php?diff=42229316&oldid=41790736","regular",1,1,"2010-12-02T18:48:13Z","links",3102740,"Scouts de Madrid"
620722,"Dura-Ace",41802567,41802578,"http://es.wikipedia.org/w/index.php?diff=41802578&oldid=41802567","regular",1,1,"2010-11-15T15:22:10Z",,4306777,"Provincia marítima de San Sebastián"
620723,"Kurthard",41825870,41825884,"http://es.wikipedia.org/w/index.php?diff=41825884&oldid=41825870","regular",1,1,"2010-11-16T15:26:58Z","/* Vida personal */",4262220,"Eileen Heckart"
620724,"200.113.177.51",42213219,42221587,"http://es.wikipedia.org/w/index.php?diff=42221587&oldid=42213219","vandalism",1,1,"2010-12-02T12:27:02Z","/* Karl Bühler */",175200,"Funciones del lenguaje"
620725,"Dura-Ace",41799085,41799134,"http://es.wikipedia.org/w/index.php?diff=41799134&oldid=41799085","regular",1,1,"2010-11-15T11:21:52Z",,4245794,"Vía de Alta Capacidad de la Costa Norte"
620726,"189.248.169.137",42014044,42177709,"http://es.wikipedia.org/w/index.php?diff=42177709&oldid=42014044","regular",1,1,"2010-11-30T16:35:54Z","/* Finalistas: Código Plata */",2304479,"Código F.A.M.A."
620727,"190.65.196.242",42231324,42231454,"http://es.wikipedia.org/w/index.php?diff=42231454&oldid=42231324","regular",1,1,"2010-12-02T20:09:55Z",,1706807,"Juan Carlos Abadía"
620728,"DeportivoCarlos",42151171,42181304,"http://es.wikipedia.org/w/index.php?diff=42181304&oldid=42151171","regular",1,1,"2010-11-30T19:08:00Z",,16019,"Real Club Deportivo de La Coruña"
620729,"Jaontiveros",42152970,42154079,"http://es.wikipedia.org/w/index.php?diff=42154079&oldid=42152970","regular",1,1,"2010-11-29T17:00:54Z","desambiguación",538056,"Carmen Aristegui"
620730,"Mecamático",41974729,42210372,"http://es.wikipedia.org/w/index.php?diff=42210372&oldid=41974729","regular",1,1,"2010-12-01T22:15:30Z","Revertidos los cambios de [[Special:Contributions/89.130.36.198|89.130.36.198]] ([[User talk:89.130.36.198|disc.]]) a la última edición de Sailko",981802,"El Diluvio"
620731,"Oscar .",42226171,42232011,"http://es.wikipedia.org/w/index.php?diff=42232011&oldid=42226171","regular",1,1,"2010-12-02T20:29:33Z","Revertidos los cambios de [[Special:Contributions/190.76.72.12|190.76.72.12]] ([[User talk:190.76.72.12|disc.]]) a la última edición de 201.211.166.134",196991,"Colonia Tovar"
620732,"Draxtreme",42179254,42179787,"http://es.wikipedia.org/w/index.php?diff=42179787&oldid=42179254","regular",1,1,"2010-11-30T18:07:39Z","Revertidos los cambios de [[Special:Contributions/84.120.209.207|84.120.209.207]] ([[User talk:84.120.209.207|disc.]]) a la última edición de Jotamar",132783,"Quercus ilex"
620733,"Sayri",42143959,42154084,"http://es.wikipedia.org/w/index.php?diff=42154084&oldid=42143959","regular",1,1,"2010-11-29T17:01:10Z","/* Véase también */",291893,"Música del Perú"
620734,"Tvpinto",42179731,42179744,"http://es.wikipedia.org/w/index.php?diff=42179744&oldid=42179731","regular",1,1,"2010-11-30T18:05:39Z","/* Universidad Católica de Chile Televisión - Canal 13 */",1393615,"Juan Guillermo Vivado"
620735,"Manuel González Olaechea y Franco",42009164,42205555,"http://es.wikipedia.org/w/index.php?diff=42205555&oldid=42009164","regular",1,1,"2010-12-01T18:52:30Z",,4296797,"Mariano Portugal Catacora"
620736,"186.60.142.232",42177107,42181618,"http://es.wikipedia.org/w/index.php?diff=42181618&oldid=42177107","regular",1,1,"2010-11-30T19:19:57Z","/* Vida privada */",418481,"Leslie Nielsen"
620737,"Mansoncc",42223158,42223477,"http://es.wikipedia.org/w/index.php?diff=42223477&oldid=42223158","regular",1,1,"2010-12-02T14:21:32Z","Revirtiendo 1 edición por [[Special:Contributions/186.48.198.115|186.48.198.115]]. ([[w:es:WP:TW|TW]])",2654056,"Madera"
620738,"84.125.63.105",42177461,42177514,"http://es.wikipedia.org/w/index.php?diff=42177514&oldid=42177461","regular",1,1,"2010-11-30T16:27:27Z","/* Biografía y obra */",4090813,"Juan Alonso Villabrille y Ron"
620739,"Bernard77",41797605,41802923,"http://es.wikipedia.org/w/index.php?diff=41802923&oldid=41797605","regular",1,1,"2010-11-15T15:38:31Z","Revertidos los cambios de [[Special:Contributions/89.141.90.251|89.141.90.251]] ([[User talk:89.141.90.251|disc.]]) a la última edición de 79.149.143.142",285074,"Pepa Flores"
620740,"Diegusjaimes",41731463,41731522,"http://es.wikipedia.org/w/index.php?diff=41731522&oldid=41731463","regular",1,1,"2010-11-12T14:06:48Z","Revertidos los cambios de [[Special:Contributions/201.242.124.151|201.242.124.151]] ([[User talk:201.242.124.151|disc.]]) a la última edición de Antur",2797,"Tabla periódica de los elementos"
620741,"200.48.17.254",42181880,42181923,"http://es.wikipedia.org/w/index.php?diff=42181923&oldid=42181880","regular",1,1,"2010-11-30T19:29:52Z","/* Aerolíneas y destinos */",122469,"Aeropuerto Internacional Cerro Moreno"
620742,"Urdangaray",42149130,42151781,"http://es.wikipedia.org/w/index.php?diff=42151781&oldid=42149130","regular",1,1,"2010-11-29T14:58:41Z",,4329037,"Península Olímpica"
620743,"Draxtreme",42068489,42181387,"http://es.wikipedia.org/w/index.php?diff=42181387&oldid=42068489","regular",1,1,"2010-11-30T19:10:24Z","Revertido a la revisión 41907807 hecha por [[Special:Contributions/Draxtreme|Draxtreme]]. ([[w:es:WP:TW|TW]])",4314184,"Embajada de Italia en Rusia"
620744,"Rowanwindwhistler",42152645,42153426,"http://es.wikipedia.org/w/index.php?diff=42153426&oldid=42152645","regular",1,1,"2010-11-29T16:26:43Z","cambios de color, para cuando funcionen",4316123,"Camarilla de Zhili"
620745,"201.223.201.235",42125436,42224443,"http://es.wikipedia.org/w/index.php?diff=42224443&oldid=42125436","regular",1,1,"2010-12-02T15:06:50Z","/* Clasificación */",3157025,"Campeonato Ecuatoriano de Fútbol 2010"
620746,"LoStrangolatore",41804242,41804712,"http://es.wikipedia.org/w/index.php?diff=41804712&oldid=41804242","regular",1,1,"2010-11-15T16:59:54Z","/* Medios químicos */ remove BrCl: Br is not used for _potable_ water",361570,"Desinfección del agua potable"
620747,"79.153.9.26",41461230,42154137,"http://es.wikipedia.org/w/index.php?diff=42154137&oldid=41461230","regular",1,1,"2010-11-29T17:04:14Z",,536959,"HTC Corporation"
620748,"83.60.214.5",40764915,42199530,"http://es.wikipedia.org/w/index.php?diff=42199530&oldid=40764915","regular",1,1,"2010-12-01T14:50:44Z","/* Fiestas */",1650275,"Montequinto (Dos Hermanas)"
620749,"189.161.129.20",41825113,41825122,"http://es.wikipedia.org/w/index.php?diff=41825122&oldid=41825113","regular",1,1,"2010-11-16T14:45:50Z",,78690,"Destilación"
620750,"Mecamático",41729941,41729992,"http://es.wikipedia.org/w/index.php?diff=41729992&oldid=41729941","regular",1,1,"2010-11-12T12:43:53Z","Revertidos los cambios de [[Special:Contributions/186.16.82.182|186.16.82.182]] a la última edición de 186.16.87.190",1000229,"Ybycuí"
620751,"Diegusjaimes",41825943,41825948,"http://es.wikipedia.org/w/index.php?diff=41825948&oldid=41825943","regular",1,1,"2010-11-16T15:30:23Z","Revertidos los cambios de [[Special:Contributions/186.136.67.181|186.136.67.181]] a la última edición de Petronas",53223,"Constantino I (emperador)"
620752,"83.45.70.104",42209634,42209707,"http://es.wikipedia.org/w/index.php?diff=42209707&oldid=42209634","regular",1,1,"2010-12-01T21:46:51Z",,164165,"Universidad de Las Palmas de Gran Canaria Club de Fútbol"
620753,"Manrique1430",42229825,42229881,"http://es.wikipedia.org/w/index.php?diff=42229881&oldid=42229825","regular",1,1,"2010-12-02T19:12:21Z","/* Localización */",907654,"Sanlúcar de Barrameda"
620754,"Qoan",40070855,42153609,"http://es.wikipedia.org/w/index.php?diff=42153609&oldid=40070855","regular",1,1,"2010-11-29T16:37:05Z",,383564,"Ciudad ideal"
620755,"91.117.120.57",42175366,42181318,"http://es.wikipedia.org/w/index.php?diff=42181318&oldid=42175366","regular",1,1,"2010-11-30T19:08:23Z","/* Personajes */",4293329,"Monster High"
620756,"Miguillen",42151312,42154448,"http://es.wikipedia.org/w/index.php?diff=42154448&oldid=42151312","regular",1,1,"2010-11-29T17:18:45Z",,426703,"Villameriel"
620757,"Enriqueo",41825944,41825991,"http://es.wikipedia.org/w/index.php?diff=41825991&oldid=41825944","regular",1,1,"2010-11-16T15:32:29Z",,374376,"Arbitraje (Derecho)"
620758,"Fran Ara",42228031,42228235,"http://es.wikipedia.org/w/index.php?diff=42228235&oldid=42228031","regular",1,1,"2010-12-02T18:06:16Z","cambios menores",4334845,"53 Camelopardalis"
620759,"Anen87",41908829,42231504,"http://es.wikipedia.org/w/index.php?diff=42231504&oldid=41908829","regular",1,1,"2010-12-02T20:11:40Z",,4088408,"Gabdulla Tukai"
620760,"192.171.2.126",41822136,41822143,"http://es.wikipedia.org/w/index.php?diff=41822143&oldid=41822136","regular",1,1,"2010-11-16T11:01:41Z","/* Historia */",8070,"GNU/Linux"
620761,"83.36.69.29",42199653,42229343,"http://es.wikipedia.org/w/index.php?diff=42229343&oldid=42199653","regular",1,1,"2010-12-02T18:49:18Z","/* Enlaces externos */",228888,"Programa Erasmus"
620762,"Miguel",42195499,42198298,"http://es.wikipedia.org/w/index.php?diff=42198298&oldid=42195499","regular",1,1,"2010-12-01T13:47:16Z","Revertidos los cambios de [[User:79.154.80.35|79.154.80.35]] a la última edición de [[User:PatruBOT|PatruBOT]] usando [[w:es:User:Axxgreazz/Monobook-Suite|monobook-suite]]",10855,"AC/DC"
